movieId,title,genres,year
5524,Blue Crush,Adventure|Drama|Romance,2002
5525,Mostly Martha (Bella Martha),Comedy|Drama|Romance,2001
5527,Possession,Drama|Romance,2002
5528,One Hour Photo,Drama|Thriller,2002
5530,Simone (S1m0ne),Comedy|Drama|Fantasy|Sci-Fi,2002
5531,Undisputed,Drama,2002
5534,Hush!,Drama,2001
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père),Drama,2001
5538,"Care Bears Movie, The",Animation|Children|Fantasy,1985
5539,Care Bears Movie II: A New Generation,Animation|Children,1986
5540,Clash of the Titans,Action|Adventure|Fantasy|Romance,1981
5541,Hot Shots!,Action|Comedy|Romance|War,1991
5544,Time After Time,Sci-Fi|Thriller,1979
5548,Down and Out in Beverly Hills,Comedy,1986
5553,Stakeout,Comedy|Crime|Romance|Thriller,1987
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),Crime|Horror|Thriller,2002
5558,Love and a Bullet,Action|Crime,2002
5560,À nous la liberté (Freedom for Us),Comedy|Musical,1931
5561,True Colors,Drama,1991
5562,Snipes,Drama|Thriller,2001
5564,Swimfan,Thriller,2002
5568,Johnny Dangerously,Comedy,1984
5569,"Last House on the Left, The",Crime|Horror|Thriller,1972
5570,Thesis (Tesis),Drama|Horror|Thriller,1996
5572,Barbershop,Comedy,2002
5573,Stealing Harvard,Comedy|Crime,2002
5574,"Transporter, The",Action|Crime,2002
5575,Alias Betty (Betty Fisher et autres histoires),Crime|Drama,2001
5577,Igby Goes Down,Comedy|Drama,2002
5581,Betsy's Wedding,Comedy,1990
5582,Captain Ron,Adventure|Comedy,1992
5585,Ernest Scared Stupid,Comedy,1991
5588,"Hills Have Eyes, The",Horror,1977
5597,Suburban Commando,Comedy|Sci-Fi,1991
5599,Tabu: A Story of the South Seas,Drama|Romance,1931
5600,"Wanderers, The",Drama,1979
5601,"Yearling, The",Children|Drama,1946
5602,"Ladykillers, The",Comedy|Crime,1955
5603,"Lavender Hill Mob, The",Comedy|Crime,1951
5604,"Man in the White Suit, The",Comedy|Sci-Fi,1951
5605,Ratcatcher,Drama,1999
5607,"Son of the Bride (Hijo de la novia, El)",Comedy|Drama,2001
5608,"Das Experiment (Experiment, The)",Drama|Thriller,2001
5609,Ballistic: Ecks vs. Sever,Action|Thriller,2002
5611,"Four Feathers, The",Adventure|War,2002
5612,Trapped,Action|Thriller,2002
5613,8 Women,Comedy|Crime|Musical|Mystery,2002
5615,Invincible,Drama,2001
5617,Secretary,Comedy|Drama|Romance,2002
5618,Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,2001
5619,"Trials of Henry Kissinger, The",Documentary,2002
5620,Sweet Home Alabama,Comedy|Romance,2002
5621,"Tuxedo, The",Action|Comedy,2002
5622,Charly,Comedy|Drama|Romance,2002
5625,Moonlight Mile,Drama|Romance,2002
5628,Wasabi,Action|Comedy|Crime|Drama|Thriller,2001
5629,Jonah: A VeggieTales Movie,Animation|Children|Musical,2002
5630,Red Dragon,Crime|Mystery|Thriller,2002
5632,Bloody Sunday,Drama,2002
5633,Heaven,Drama,2002
5636,Welcome to Collinwood,Comedy|Crime,2002
5637,Flirting,Drama,1991
5638,Godzilla vs. Mothra (Mosura tai Gojira),Action|Adventure|Fantasy|Sci-Fi,1964
5641,"Moderns, The",Drama,1988
5642,"Onion Field, The",Drama,1979
5643,Powaqqatsi,Documentary,1988
5644,"Pride of the Yankees, The",Drama,1942
5646,Valmont,Drama|Romance,1989
5649,Horror of Dracula (Dracula),Horror,1958
5650,Strange Brew,Comedy,1983
5651,"Incredible Mr. Limpet, The",Animation|Comedy|War,1964
5655,"Fan, The",Drama|Thriller,1981
5662,"Wrong Guy, The",Comedy|Romance|Thriller,1997
5663,Below,Horror,2002
5666,"Rules of Attraction, The",Comedy|Drama|Romance|Thriller,2002
5667,Tuck Everlasting,Drama|Fantasy,2002
5668,White Oleander,Drama,2002
5669,Bowling for Columbine,Documentary,2002
5670,Comedian,Comedy|Documentary,2002
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),Adventure|Animation|Children|Fantasy,2002
5673,Punch-Drunk Love,Comedy|Drama|Romance,2002
5675,Swept Away,Comedy|Romance,2002
5677,Abandon,Drama|Thriller,2002
5678,Formula 51,Action|Comedy|Crime|Thriller,2001
5679,"Ring, The",Horror|Mystery|Thriller,2002
5680,Auto Focus,Crime|Drama,2002
5682,"Grey Zone, The",Drama,2001
5684,Naqoyqatsi,Documentary,2002
5685,Real Women Have Curves,Comedy|Drama,2002
5686,Russian Ark (Russkiy Kovcheg),Drama|Fantasy|War,2002
5689,Billy Bathgate,Crime|Drama,1991
5690,Grave of the Fireflies (Hotaru no haka),Animation|Drama|War,1988
5691,Jason Goes to Hell: The Final Friday,Action|Horror,1993
5693,Saturday Night Fever,Comedy|Drama|Romance,1977
5694,Staying Alive,Comedy|Drama|Musical,1983
5696,Urban Cowboy,Drama,1980
5699,Tom Horn,Western,1980
5700,The Pumaman,Action|Adventure|Fantasy|Sci-Fi,1980
5703,Wholly Moses,Comedy,1980
5705,Xanadu,Fantasy|Musical|Romance,1980
5707,Absence of Malice,Drama|Romance,1981
5710,Banana Joe,Comedy,1981
5712,Blow Out,Mystery|Thriller,1981
5715,"Burning, The",Horror,1981
5718,Carbon Copy,Comedy,1981
5723,Continental Divide,Comedy|Romance,1981
5729,Endless Love,Drama|Romance,1981
5732,Eye of the Needle,Thriller,1981
5734,Faces of Death 2,Documentary|Horror,1981
5735,Faces of Death,Documentary|Horror,1978
5736,Faces of Death 3,Documentary|Horror,1985
5737,Faces of Death 4,Documentary|Horror,1990
5742,First Monday in October,Comedy|Drama,1981
5745,"Four Seasons, The",Comedy|Drama,1981
5746,Galaxy of Terror (Quest),Action|Horror|Mystery|Sci-Fi,1981
5747,Gallipoli,Drama|War,1981
5752,Gregory's Girl,Comedy|Romance,1981
5754,"Hand, The",Drama|Horror,1981
5765,"Looney, Looney, Looney Bugs Bunny Movie, The",Animation|Children|Comedy,1981
5768,Modern Problems,Comedy|Fantasy,1981
5772,My Dinner with André,Drama,1981
5773,Neighbors,Comedy,1981
5777,Pennies from Heaven,Musical|Romance,1981
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night),Horror|Mystery|Thriller,1982
5779,Piranha II: The Spawning,Horror|Sci-Fi,1981
5780,Polyester,Comedy,1981
5782,"Professional, The (Le professionnel)",Action|Drama|Thriller,1981
5784,Ghost Ship,Horror,2002
5785,Jackass: The Movie,Action|Comedy|Documentary,2002
5787,"Truth About Charlie, The",Mystery|Thriller,2002
5788,All or Nothing,Drama,2002
5791,Frida,Drama|Romance,2002
5792,Roger Dodger,Comedy|Drama,2002
5795,"Big Knife, The",Film-Noir,1955
5796,Casino Royale,Action|Adventure|Comedy,1967
5799,Exodus,Drama|Romance|War,1960
5801,"Russians Are Coming, the Russians Are Coming, The",Comedy|War,1966
5803,I Spy,Action|Adventure|Comedy|Crime,2002
5808,"Weight of Water, The",Thriller,2000
5809,Femme Fatale,Crime|Thriller,2002
5810,8 Mile,Drama,2002
5812,Far from Heaven,Drama|Romance,2002
5815,Half Past Dead,Action|Crime|Thriller,2002
5816,Harry Potter and the Chamber of Secrets,Adventure|Fantasy,2002
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",Drama|Romance,2002
5819,Interview with the Assassin,Drama,2002
5820,Standing in the Shadows of Motown,Documentary|Musical,2002
5825,"Life and Death of Colonel Blimp, The",Drama|Romance|War,1943
5826,Rio Grande,Romance|Western,1950
5828,Blackrock,Drama|Thriller,1997
5829,Men with Brooms,Comedy|Drama|Romance,2002
5830,Mysterious Island,Adventure|Sci-Fi,1961
5832,Left Behind II: Tribulation Force,Drama,2002
5833,Dog Soldiers,Action|Horror,2002
5834,Fingers,Drama,1978
5836,Houseboat,Comedy|Romance,1958
5839,My Father's Glory (La gloire de mon père),Adventure|Drama,1990
5840,"My Mother's Castle (Château de ma mère, Le)",Comedy|Drama,1990
5841,Return to the Blue Lagoon,Adventure|Romance,1991
5843,Toy Soldiers,Action|Drama,1991
5846,Raggedy Man,Drama,1981
5847,Ragtime,Drama,1981
5850,Road Games (a.k.a. Roadgames),Thriller,1981
5853,Scanners,Horror|Sci-Fi|Thriller,1981
5854,Sharky's Machine,Crime|Drama|Romance,1981
5857,So Fine,Comedy,1981
5859,Southern Comfort,Drama|Thriller|War,1981
5864,"Tarzan, the Ape Man",Adventure,1981
5866,They All Laughed,Comedy,1981
5867,Thief,Crime|Drama|Thriller,1981
5868,This Is Elvis,Documentary|Drama|Musical,1981
5869,True Confessions,Crime|Drama,1981
5872,Die Another Day,Action|Adventure|Thriller,2002
5873,The Emperor's Club,Drama,2002
5874,Friday After Next,Comedy,2002
5875,Personal Velocity,Drama,2002
5876,"Quiet American, The",Drama|Thriller|War,2002
5878,Talk to Her (Hable con Ella),Drama|Romance,2002
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Animation|Comedy|Musical,2002
5880,Extreme Ops,Action|Adventure|Crime|Thriller,2002
5881,Solaris,Drama|Romance|Sci-Fi,2002
5882,Treasure Planet,Adventure|Animation|Children|Sci-Fi|IMAX,2002
5883,They,Horror|Thriller,2002
5888,Brother (Brat),Crime|Drama,1997
5891,I Spit on Your Grave (Day of the Woman),Horror|Thriller,1978
5893,"Last Seduction, The",Crime|Drama|Thriller,1994
5899,Zulu,Action|Drama|War,1964
5900,Analyze That,Comedy|Crime,2002
5901,Empire,Crime|Drama,2002
5902,Adaptation,Comedy|Drama|Romance,2002
5903,Equilibrium,Action|Sci-Fi|Thriller,2002
5909,Visitor Q (Bizita Q),Comedy|Drama|Horror,2001
5910,"Bolero (Uns et les autres, Les)",Drama|War,1981
5913,Warning for the Joensson Gang (Varning för Jönssonligan),Comedy|Crime,1981
5914,"Vernon, Florida",Documentary,1981
5915,Victory (a.k.a. Escape to Victory),Action|Drama|War,1981
5917,Zoot Suit,Drama|Musical,1981
5918,Alone in the Dark,Horror,1982
5923,Author! Author!,Comedy|Drama,1982
5926,Best Friends,Comedy|Drama|Romance,1982
5927,"Best Little Whorehouse in Texas, The",Comedy|Drama|Musical|Romance,1982
5932,Burden of Dreams,Documentary,1982
5933,Cannery Row,Drama,1982
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",Drama,1982
5938,Deathtrap,Comedy|Crime|Mystery|Thriller,1982
5940,Eating Raoul,Comedy,1982
5941,Drumline,Comedy|Drama|Musical|Romance,2002
5942,"Hot Chick, The",Comedy,2002
5943,Maid in Manhattan,Comedy|Romance,2002
5944,Star Trek: Nemesis,Action|Drama|Sci-Fi|Thriller,2002
5945,About Schmidt,Comedy|Drama,2002
5947,Evelyn,Drama,2002
5949,Intact (Intacto),Thriller,2001
5952,"Lord of the Rings: The Two Towers, The",Adventure|Fantasy,2002
5954,25th Hour,Crime|Drama,2002
5955,Antwone Fisher,Drama,2002
5956,Gangs of New York,Crime|Drama,2002
5957,Two Weeks Notice,Comedy|Romance,2002
5958,"Wild Thornberrys Movie, The",Animation|Children|Comedy,2002
5959,Narc,Crime|Drama|Thriller,2002
5960,Bad Influence,Drama|Thriller,1990
5961,Blue Steel,Action|Thriller,1990
5962,Body of Evidence,Drama|Thriller,1993
5963,"Children's Hour, The",Drama,1961
5965,"Duellists, The",Action|War,1977
5966,"Kiss Before Dying, A",Film-Noir|Mystery,1956
5968,Miami Blues,Comedy|Crime|Drama,1990
5969,My Girl 2,Comedy|Drama|Romance,1994
5970,My Girl,Comedy|Drama|Romance,1991
5971,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,1988
5980,Black Christmas,Horror|Mystery|Thriller,1974
5981,"Day of the Triffids, The",Horror|Sci-Fi,1962
5984,"Story of O, The (Histoire d'O)",Drama|Romance,1975
5985,Asoka (Ashoka the Great),Action|Drama|Romance,2001
5986,Fat City,Drama,1972
5989,Catch Me If You Can,Crime|Drama,2002
5991,Chicago,Comedy|Crime|Drama|Musical,2002
5992,"Hours, The",Drama|Romance,2002
5993,Max,Drama,2002
5994,Nicholas Nickleby,Drama|Romance,2002
5995,"Pianist, The",Drama|War,2002
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La)",Horror|Thriller,1980
6001,"King of Comedy, The",Comedy|Drama,1983
6003,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller,2002
6005,Blue Collar Comedy Tour: The Movie,Comedy|Documentary,2003
6006,Just Married,Comedy|Romance,2003
6008,"Son, The (Le fils)",Drama,2002
6012,"Guy Thing, A",Comedy|Romance,2003
6013,Kangaroo Jack,Action|Comedy,2003
6014,National Security,Action|Comedy,2003
6016,City of God (Cidade de Deus),Action|Adventure|Crime|Drama|Thriller,2002
6021,"American Friend, The (Amerikanische Freund, Der)",Crime|Drama|Mystery|Thriller,1977
6022,American Me,Drama,1992
6025,CB4 - The Movie,Comedy,1993
6027,Dogfight,Drama|Romance,1991
6031,Imitation of Life,Drama|Romance,1959
6032,"Little Romance, A",Comedy|Romance,1979
6033,Mystery Date,Comedy,1991
6035,Pépé le Moko,Crime|Drama|Romance,1937
6037,Summer Lovers,Comedy|Drama|Romance,1982
6039,"Woman in Red, The",Comedy|Romance,1984
6040,Darkness Falls,Horror|Thriller,2003
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),Documentary,2002
6047,Dead Reckoning,Drama|Film-Noir|Mystery,1947
6051,"Harder They Come, The",Action|Crime|Drama,1973
6056,Chaos,Comedy|Crime|Drama,2001
6057,Biker Boyz,Action|Crime|Drama,2003
6058,Final Destination 2,Horror|Thriller,2003
6059,"Recruit, The",Action|Thriller,2003
6060,"Guru, The",Comedy|Romance,2002
6062,Lost in La Mancha,Documentary,2002
6063,May,Drama|Horror,2002
6064,"Harder They Fall, The",Drama|Film-Noir,1956
6073,Victim,Crime|Drama,1961
6077,Evil Under the Sun,Crime|Drama|Mystery,1982
6078,Firefox,Action|Sci-Fi|Thriller,1982
6084,Honkytonk Man,Comedy|Drama,1982
6091,Labyrinth of Passion (Laberinto de Pasiones),Comedy,1982
6092,"Last American Virgin, The",Comedy|Drama,1982
6093,"Last Unicorn, The",Animation|Children|Fantasy,1982
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),Action,1982
6096,Making Love,Drama,1982
6100,"Midsummer Night's Sex Comedy, A",Comedy|Romance,1982
6101,Missing,Drama|Mystery|Thriller,1982
6103,Monsignor,Drama|War,1982
6104,Monty Python Live at the Hollywood Bowl,Comedy,1982
6105,Moonlighting,Drama,1982
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War,1982
6109,One from the Heart,Drama|Romance,1982
6114,Permanent Vacation,Drama,1982
6115,Personal Best,Drama,1982
6116,"Pirate Movie, The",Adventure|Comedy|Musical,1982
6121,Querelle,Drama,1982
6122,Richard Pryor Live on the Sunset Strip,Comedy|Documentary,1982
6123,Sunless (Sans Soleil),Documentary,1983
6124,Savannah Smiles,Comedy,1982
6125,"Secret Policeman's Other Ball, The",Comedy|Documentary|Musical,1982
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",Drama,1982
6127,Shoot the Moon,Drama,1982
6132,"New York Ripper, The (Squartatore di New York, Lo)",Crime|Horror|Mystery|Thriller,1982
6133,"State of Things, The (Stand der Dinge, Der)",Drama,1982
6140,Tenebre,Horror|Mystery|Thriller,1982
6143,Trail of the Pink Panther,Comedy|Crime,1982
6148,White Dog,Drama|Horror|Thriller,1982
6154,Deliver Us from Eva,Comedy|Romance,2003
6155,How to Lose a Guy in 10 Days,Comedy|Romance,2003
6156,Shanghai Knights,Action|Adventure|Comedy,2003
6157,Daredevil,Action|Crime,2003
6159,All the Real Girls,Drama|Romance,2003
6162,Gerry,Adventure|Drama,2002
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),Romance|Thriller,2002
6166,Dennis the Menace,Comedy,1993
6170,"Black Stallion, The",Adventure|Children|Drama,1979
6178,"Patch of Blue, A",Drama|Romance,1965
6180,Q & A,Crime|Drama,1990
6182,"Thrill of It All, The",Comedy,1963
6183,Pillow Talk,Comedy|Musical|Romance,1959
6184,"Man Who Fell to Earth, The",Drama|Sci-Fi,1976
6185,Dark Blue,Action|Crime|Drama|Thriller,2003
6186,Gods and Generals,Action|Drama|War,2003
6187,"Life of David Gale, The",Crime|Drama|Thriller,2003
6188,Old School,Comedy,2003
6195,Stone Reader,Documentary,2002
6197,Spider,Drama|Mystery,2002
6198,American Heart,Crime|Drama,1992
6201,Lady Jane,Drama|Romance,1986
6203,Life Stinks,Comedy,1991
6204,"Meteor Man, The",Comedy,1993
6207,"Slaughter Rule, The",Drama,2002
6211,Ten,Drama,2002
6212,Bringing Down the House,Comedy,2003
6213,Tears of the Sun,Action|Drama|Thriller,2003
6214,Irreversible (Irréversible),Crime|Drama|Mystery|Thriller,2002
6215,Laurel Canyon,Drama,2002
6216,Nowhere in Africa (Nirgendwo in Afrika),Drama,2001
6218,Bend It Like Beckham,Comedy|Drama|Romance,2002
6219,"Hunted, The",Action|Drama|Thriller,2003
6223,Spun,Comedy|Crime|Drama,2001
6225,King of Kings,Drama,1961
6227,Loving You,Drama|Musical,1957
6228,"Talk of the Town, The",Comedy|Romance|Thriller,1942
6229,Two-Lane Blacktop,Drama,1971
6230,Bang the Drum Slowly,Drama,1973
6231,"Benny Goodman Story, The",Drama|Musical,1955
6232,Born Free,Adventure|Children|Drama,1966
6233,Born Yesterday,Comedy|Romance,1993
6234,Equus,Drama|Mystery,1977
6235,Europa Europa (Hitlerjunge Salomon),Drama|War,1990
6237,"Glenn Miller Story, The",Drama,1953
6238,Green Card,Comedy|Drama|Romance,1990
6239,Journey to the Center of the Earth,Adventure|Children|Sci-Fi,1959
6240,One Good Cop,Action|Crime|Drama,1991
6242,Ringu (Ring),Horror|Mystery|Thriller,1998
6243,Ringu 2 (Ring 2),Horror|Mystery,1999
6244,Salaam Bombay!,Drama,1988
6245,Sweet Charity,Comedy|Drama|Musical|Romance,1969
6247,Women in Love,Drama|Romance,1969
6249,Boat Trip,Comedy,2003
6250,Dreamcatcher,Drama|Horror|Sci-Fi|Thriller,2003
6252,View from the Top,Comedy|Romance,2003
6254,"Awful Truth, The",Comedy|Romance,1937
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La)",Horror|Mystery|Thriller,1976
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult),Drama,1967
6260,"Robe, The",Drama,1953
6261,Wind,Action|Romance,1992
6263,Basic,Drama|Thriller|War,2003
6264,"Core, The",Action|Drama|Sci-Fi|Thriller,2003
6265,Head of State,Comedy,2003
6266,What a Girl Wants,Comedy|Drama|Romance,2003
6268,Raising Victor Vargas,Comedy|Drama|Romance,2002
6269,Stevie,Documentary,2002
6271,Day for Night (La Nuit Américaine),Comedy|Drama|Romance,1973
6273,In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950
6276,Wake of the Red Witch,Action|Adventure|Drama,1948
6279,"Good Thief, The",Crime|Drama,2002
6281,Phone Booth,Drama|Thriller,2002
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Sci-Fi|Thriller,2001
6284,DysFunktional Family,Comedy|Documentary,2003
6286,"Man Without a Past, The (Mies vailla menneisyyttä)",Comedy|Crime|Drama,2002
6287,Anger Management,Comedy,2003
6290,House of 1000 Corpses,Horror,2003
6291,Lilya 4-Ever (Lilja 4-ever),Crime|Drama,2002
6294,Bulletproof Monk,Action|Adventure|Sci-Fi,2003
6295,Chasing Papi (a.k.a. Papi Chulo),Comedy,2003
6296,"Mighty Wind, A",Comedy|Musical,2003
6297,Holes,Adventure|Children|Comedy|Mystery,2003
6298,Malibu's Most Wanted,Comedy|Crime,2003
6299,"Winged Migration (Peuple migrateur, Le)",Documentary,2001
6300,Flickering Lights (Blinkende lygter),Action|Comedy|Crime,2000
6301,Straw Dogs,Drama|Thriller,1971
6302,Beginning of the End,Sci-Fi,1957
6303,"Andromeda Strain, The",Mystery|Sci-Fi,1971
6305,Fahrenheit 451,Drama|Sci-Fi,1966
6306,I Am Trying to Break Your Heart,Documentary,2002
6308,Legal Eagles,Comedy|Crime|Romance,1986
6314,Undercover Blues,Comedy|Crime,1993
6315,Wildcats,Comedy,1986
6316,"Wiz, The",Adventure|Children|Comedy|Fantasy|Musical,1978
6318,"Marrying Man, The (Too Hot to Handle)",Comedy|Romance,1991
6322,Confidence,Crime|Thriller,2003
6323,Identity,Crime|Horror|Mystery|Thriller,2003
6327,"Decade Under the Influence, A",Documentary,2003
6329,Manic,Drama,2001
6331,Spellbound,Documentary,2002
6332,"Lizzie McGuire Movie, The",Children|Comedy|Romance,2003
6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003
6335,"Dancer Upstairs, The",Crime|Drama|Thriller,2002
6337,Owning Mahowny,Crime|Drama|Thriller,2003
6338,Daddy Day Care,Children|Comedy,2003
6339,"Man on the Train (Homme du train, L')",Comedy|Drama,2002
6341,"Shape of Things, The",Drama,2003
6342,"Trip, The",Comedy|Drama|Romance,2002
6344,101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance,2000
6345,"Chorus Line, A",Comedy|Drama|Musical,1985
6348,Breakin' 2: Electric Boogaloo,Musical,1984
6349,Breakin',Drama|Musical,1984
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986
6355,"Girls, Les",Musical,1957
6356,Gunfight at the O.K. Corral,Western,1957
6357,High Society,Comedy|Musical|Romance,1956
6358,Kiss Me Kate,Comedy|Musical|Romance,1953
6365,"Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller|IMAX,2003
6367,Down with Love,Comedy|Romance,2003
6368,Cinemania,Documentary,2002
6369,Friends and Family,Comedy,2001
6370,"Spanish Apartment, The (L'auberge espagnole)",Comedy|Drama|Romance,2002
6373,Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003
6375,Gigantic (A Tale of Two Johns),Documentary,2002
6377,Finding Nemo,Adventure|Animation|Children|Comedy,2003
6378,"Italian Job, The",Action|Crime,2003
6379,Wrong Turn,Horror|Thriller,2003
6380,Capturing the Friedmans,Documentary,2003
6383,"2 Fast 2 Furious (Fast and the Furious 2, The)",Action|Crime|Thriller,2003
6384,Love the Hard Way,Crime|Drama|Romance,2001
6385,Whale Rider,Drama,2002
6386,Nevada Smith,Western,1966
6387,Once a Thief (Zong heng si hai),Action|Comedy|Crime|Thriller,1991
6390,Silk Stockings,Musical,1957
6395,"Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller,1973
6400,Murder on a Sunday Morning (Un coupable idéal),Documentary,2001
6404,"White Sheik, The (Sceicco bianco, Lo)",Comedy|Romance,1952
6405,Treasure Island,Adventure|Children,1950
6408,Animals are Beautiful People,Comedy|Documentary,1974
6410,Car Wash,Comedy,1976
6412,Destry Rides Again,Comedy|Western,1939
6413,"Electric Horseman, The",Comedy|Western,1979
6414,Gay Purr-ee,Animation|Children|Musical,1962
6415,Intervista,Comedy|Drama,1987
6416,King Rat,Drama|War,1965
6419,Mr. & Mrs. Bridge,Drama,1990
6422,Shenandoah,Drama|War|Western,1965
6423,Straight Talk,Comedy,1992
6424,Oscar,Comedy|Crime|Mystery|Romance,1991
6425,"6th Man, The (Sixth Man, The)",Comedy,1997
6426,"Far Country, The",Western,1954
6427,"Railway Children, The",Children|Drama,1970
6428,Two Mules for Sister Sara,Comedy|War|Western,1970
6429,Winchester '73,Western,1950
6431,Battle Cry,Drama|War,1955
6432,"Courtship of Eddie's Father, The",Comedy,1963
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary,1929
6436,This Boy's Life,Drama,1993
6440,Barton Fink,Drama|Thriller,1991
6442,Belle époque,Comedy|Romance,1992
6446,"Comancheros, The",Action|Adventure|Drama|Romance,1961
6447,Duel at Diablo,War,1966
6448,"Flight of the Phoenix, The",Action|Adventure|Drama,1965
6449,From the Terrace,Drama,1960
6450,"Heaven Knows, Mr. Allison",Drama|War,1957
6452,"Long, Hot Summer, The",Drama,1958
6454,Music Box,Drama,1989
6458,"Blue Max, The",Adventure|Drama|War,1966
6460,"Trial, The (Procès, Le)",Drama,1962
6461,"Unforgiven, The",Drama|Western,1960
6464,Good Burger,Children|Comedy,1997
6465,Jubilee,Drama,1977
6466,Mississippi Masala,Drama|Romance,1991
6467,Quai des Orfèvres (Jenny Lamour),Crime|Drama,1947
6468,"Stranger Among Us, A",Crime|Drama|Romance,1992
6470,Chisum,Western,1970
6473,Half Moon Street,Drama|Thriller,1986
6474,"Truce, The (a.k.a. La Tregua)",Drama,1996
6476,Shattered,Mystery|Thriller,1991
6477,"Song of Bernadette, The",Drama,1943
6480,Thoroughly Modern Millie,Comedy|Musical,1967
6482,Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003
6484,Hollywood Homicide,Action|Crime|Drama,2003
6493,Alex and Emma,Comedy|Drama|Romance,2003
6498,Murphy's War,War,1971
6502,28 Days Later,Action|Horror|Sci-Fi,2002
6503,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,2003
6506,Fulltime Killer (Chuen jik sat sau),Action|Thriller,2001
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1974
6513,Made for Each Other,Comedy|Drama|Romance,1939
6514,Ring of Terror,Horror,1962
6515,You Only Live Once,Crime|Film-Noir,1937
6516,Anastasia,Drama,1956
6518,Flight of the Intruder,Action|War,1991
6521,"Main Event, The",Comedy,1979
6522,Man's Favorite Sport?,Comedy,1964
6525,Nuts,Drama,1987
6527,Scaramouche,Adventure|Romance,1952
6528,Start the Revolution Without Me,Comedy,1970
6530,"Tenant, The (Locataire, Le)",Drama|Horror|Mystery|Thriller,1976
6531,"Hour of the Pig, The",Crime|Drama|Mystery,1993
6533,"What's Up, Doc?",Comedy,1972
6534,Hulk,Action|Adventure|Sci-Fi,2003
6535,"Legally Blonde 2: Red, White & Blonde",Comedy,2003
6536,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy,2003
6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,2003
6538,Swimming Pool,Drama|Mystery|Thriller,2003
6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi,2003
6547,Northfork,Drama|Fantasy,2003
6548,Bad Boys II,Action|Comedy|Crime|Thriller,2003
6550,Johnny English,Action|Comedy|Thriller,2003
6552,Dirty Pretty Things,Crime|Drama|Thriller,2002
6559,Little Giants,Children|Comedy,1994
6561,"Mouse That Roared, The",Comedy|War,1959
6562,Spencer's Mountain,Comedy|Drama,1963
6564,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller,2003
6565,Seabiscuit,Drama,2003
6566,Spy Kids 3-D: Game Over,Action|Adventure|Children,2003
6568,Camp,Comedy|Musical,2003
6571,"Mondays in the Sun (Lunes al sol, Los)",Drama,2002
6579,"One, Two, Three",Comedy,1961
6582,Remo Williams: The Adventure Begins,Action|Comedy|Crime|Thriller,1985
6584,"What's Up, Tiger Lily?",Adventure|Comedy|Crime|Thriller,1966
6585,White Lightning,Action|Crime|Drama,1973
6586,American Wedding (American Pie 3),Comedy,2003
6587,Gigli,Comedy|Crime|Romance,2003
6591,"Magdalene Sisters, The",Drama,2002
6592,"Secret Lives of Dentists, The",Drama,2002
6593,Freaky Friday,Children|Comedy|Fantasy,2003
6595,S.W.A.T.,Action|Thriller,2003
